word1,word2,sim
покидал,оставался,0.008
шляпка,гвоздь,0.08499999999999999
птица,ястреб,0.523
решались,выбирали,0.6769999999999999
учителей,преподавателей,0.992
опасностью,болезнью,0.5
принимается,рекомендуется,0.046
новой,свежим,0.7769999999999999
девочки,дети,0.46900000000000003
делают,становятся,0.354
организовывал,становилось,0.13799999999999998
настроениями,эмоциями,0.738
начинал,происходил,0.40800000000000003
композитором,писателем,0.454
долларами,народами,0.023
убеждена,бесспорен,0.592
принимались,прощали,0.508
держащие,занимающие,0.331
получающих,дающих,0.008
низ,бок,0.046
дети,мальчики,0.538
рот,зуб,0.315
позволяющие,разрешаемые,0.9380000000000001
восхитительное,радостную,0.523
женщине,жене,0.462
мускулы,языки,0.16899999999999998
шляпа,пальто,0.123
настроения,эмоции,0.738
пальце,ладони,0.315
койках,больницах,0.238
жениха,невесты,0.0
река,море,0.262
элегантностью,стилем,0.646
население,народ,0.8619999999999999
принимать,рекомендовать,0.046
дверьми,воротами,0.315
легкому,большому,0.0
знал,понимал,0.346
жара,болезни,0.631
длинная,узкая,0.1
путешествия,поездки,0.8310000000000001
проще,легче,0.7
реки,моря,0.262
политиками,президентами,0.746
слушал,подчинялась,0.5
думали,спрашивали,0.331
правом,правосудием,0.492
мужчинам,детям,0.023
соглашался,спорил,0.015
приносятся,восстанавливают,0.023
языка,горла,0.13799999999999998
устраиваемые,нуждающиеся,0.023
острове,задаче,0.015
мотора,двигателя,0.892
композиторов,писателей,0.454
бога,духа,0.40800000000000003
уменьшаться,сжиматься,0.8460000000000001
рекам,морям,0.262
добивался,убеждал,0.523
ребёнка,взрослого,0.0
злость,ярость,0.885
костях,коленях,0.269
плеча,головы,0.054000000000000006
счастливого,злого,0.0
парень,товарищ,0.477
комфорт,безопасность,0.631
мужество,хладнокровие,0.254
говорилось,подтверждало,0.292
